COUNTRY.Name,INDICATOR.Name,FREQUENCY.Name,SCALE.Name,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Andorra, Principality of","Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,62487.835,63588.799,62367.929,62208.524,62344.412,55036.844,58458.65,62438.303,60725.537,60378.944
"Andorra, Principality of","Gross domestic product (GDP), Deflator, Index",Annual,Units,101.403,101.755,102.912,103.954,105.383,106.557,109.283,113.913,120.589,125.413
"Andorra, Principality of","Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,2.515,2.617,2.656,2.725,2.818,2.531,2.811,3.21,3.448,3.636
"Andorra, Principality of","Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,2.48,2.572,2.581,2.622,2.674,2.375,2.572,2.818,2.859,2.899
"Andorra, Principality of","Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,1.434,3.71,0.346,1.589,2.016,-11.184,8.287,9.565,1.445,1.4
"Andorra, Principality of","All items, Consumer price index (CPI), Period average",Annual,Units,94.737,94.337,96.777,97.741,98.259,98.35,99.999,106.202,112.157,116.149
"Andorra, Principality of","All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,94.41,95.3,97.56,98.05,98.98,98.44,101.67,108.94,113.91,117.555
"Andorra, Principality of","All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,-0.527,0.943,2.371,0.502,0.948,-0.546,3.281,7.151,4.562,3.2
"Andorra, Principality of","All items, Consumer price index (CPI), Percent change, period average",Annual,Units,-1.132,-0.422,2.586,0.996,0.53,0.092,1.677,6.203,5.607,3.56
"Andorra, Principality of","Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,0.687,0.683,0.678,0.656,0.641,0.628,0.605,0.588,0.601,0.611
"Andorra, Principality of","Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,3.662,3.834,3.916,4.152,4.395,4.031,4.65,5.457,5.735,5.955
"Andorra, Principality of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,51045.855,52438.82,52353.114,54508.563,56682.724,51671.809,58458.65,66889.776,67395.98,68612.275
"Andorra, Principality of","Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
United Arab Emirates,"Current account balance, US Dollar",Annual,Billions,17.551,13.2,27.5,41.242,37.321,21.103,47.951,66.475,54.831,47.922
United Arab Emirates,"Current account balance, Percent of GDP",Annual,Units,4.74,3.575,7.042,9.658,8.929,6.038,11.549,13.223,10.665,8.792
United Arab Emirates,"Revenue, General government, Domestic currency",Annual,Billions,281.261,403.075,401.164,477.735,476.472,367.865,463.869,611.253,533.043,566.337
United Arab Emirates,"Revenue, General government, Percent of GDP",Annual,Units,20.683,29.723,27.972,30.461,31.039,28.662,30.423,33.107,28.231,28.293
United Arab Emirates,"Expenditure, General government, Domestic currency",Annual,Billions,370.399,444.454,403.521,418.616,436.711,399.544,402.382,427.107,439.426,470.212
United Arab Emirates,"Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-89.138,-41.378,-2.357,59.119,39.761,-31.679,61.487,184.146,93.617,96.125
United Arab Emirates,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.555,-3.051,-0.164,3.77,2.59,-2.468,4.033,9.974,4.958,4.802
United Arab Emirates,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-86.348,-39.389,-0.431,62.782,44.294,-27.852,66.083,193.655,105.772,110.793
United Arab Emirates,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.35,-2.905,-0.03,4.003,2.885,-2.17,4.334,10.489,5.602,5.535
United Arab Emirates,"Gross debt, General government, Domestic currency",Annual,Billions,218.994,261.279,313.561,334.514,411.414,529.982,553.349,591.859,612.438,629.023
United Arab Emirates,"Gross debt, General government, Percent of GDP",Annual,Units,16.104,19.267,21.864,21.329,26.801,41.294,36.291,32.057,32.436,31.424
United Arab Emirates,"Expenditure, General government, Percent of GDP",Annual,Units,27.239,32.775,28.136,26.692,28.449,31.131,26.39,23.133,23.273,23.491
United Arab Emirates,"Population, Number",Annual,Millions,8.939,9.121,9.304,9.367,9.504,9.282,9.558,10.281,10.68,11
United Arab Emirates,"Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,1359.837,1356.09,1434.173,1568.339,1535.067,1283.44,1524.744,1846.283,1888.144,2001.707
United Arab Emirates,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,370.276,369.255,390.517,427.049,417.99,349.473,415.179,502.732,514.13,545.053
United Arab Emirates,"Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,41422.602,40483.337,41971.753,45591.68,43981.612,37648.953,43438.527,48897.383,48140.644,49549.588
United Arab Emirates,"Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,152124.506,148675.054,154141.262,167435.443,161522.472,138265.779,159527.99,179575.637,176796.517,181970.861
United Arab Emirates,"Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,155873.705,161255.901,159244.399,160259.268,159701.267,155403.931,157497.918,157409.807,157021.536,158566.844
United Arab Emirates,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,66826.816,69134.293,68271.913,68707.012,68467.784,66625.412,67523.155,67485.38,67318.918,67981.429
United Arab Emirates,"Gross domestic product (GDP), Deflator, Index",Annual,Units,97.595,92.198,96.795,104.478,101.14,88.972,101.289,114.082,112.594,114.76
United Arab Emirates,"Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,1359.837,1356.09,1434.173,1568.339,1535.067,1283.44,1524.744,1846.283,1888.144,2001.707
United Arab Emirates,"Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,1393.351,1470.842,1481.654,1501.121,1517.759,1442.523,1505.341,1618.388,1676.952,1744.259
United Arab Emirates,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,6.787,5.561,0.735,1.314,1.108,-4.957,4.355,7.51,3.619,4.014
United Arab Emirates,"Gross national savings, Percent of GDP",Annual,Units,27.067,25.21,28.323,31.488,32.998,29.367,37.376,39.731,37.743,36.858
United Arab Emirates,"Gross capital formation, Percent of GDP",Annual,Units,22.327,21.636,21.281,21.831,24.069,23.329,25.827,26.508,27.079,28.066
United Arab Emirates,"All items, Consumer price index (CPI), Period average",Annual,Units,249.181,253.214,258.192,266.12,260.972,255.554,255.265,267.588,271.931,278.186
United Arab Emirates,"All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,263.912,268.184,273.455,281.852,276.4,270.662,270.355,283.407,288.007,294.631
United Arab Emirates,"All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,3.596,1.619,1.966,3.071,-1.934,-2.076,-0.113,4.827,1.623,2.3
United Arab Emirates,"All items, Consumer price index (CPI), Percent change, period average",Annual,Units,4.068,1.619,1.966,3.071,-1.934,-2.076,-0.113,4.827,1.623,2.3
United Arab Emirates,"Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,2.368,2.216,2.285,2.235,2.114,2.089,2.363,2.484,2.366,2.356
United Arab Emirates,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,574.335,612.038,627.578,701.668,726.239,614.384,645.376,743.309,797.923,849.778
United Arab Emirates,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,64250.663,67100.793,67450.491,74909.869,76416.109,66188.035,67523.155,72296.679,74713.617,77251.442
United Arab Emirates,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.511,0.523,0.507,0.533,0.521,0.442,0.415,0.431,0.433,0.437
United Arab Emirates,"Imports of goods, Volume, Percent change",Annual,Units,2.767,3.364,0.853,-5.931,-3.55,-12.5,5.541,14.294,14.427,4.091
United Arab Emirates,"Imports of goods and services, Volume, Percent change",Annual,Units,3.131,3.688,0.668,-0.173,-3.025,-17.968,7.156,15.475,13.137,3.659
United Arab Emirates,"Exports of goods, Volume, Percent change",Annual,Units,1.544,3.981,0.553,-4.631,-1.353,-8.336,-1.021,-0.535,12.639,4.13
United Arab Emirates,"Exports of goods and services, Volume, Percent change",Annual,Units,4.339,5.722,0.759,-0.925,-0.174,-8.38,1.12,7.424,11.716,4.138
Argentina,"Current account balance, US Dollar",Annual,Billions,-17.623,-15.104,-31.151,-27.084,-3.49,2.688,6.625,-4.056,-20.956,3.584
Argentina,"Current account balance, Percent of GDP",Annual,Units,-2.743,-2.713,-4.838,-5.164,-0.781,0.698,1.363,-0.641,-3.246,0.593
Argentina,"Revenue, General government, Domestic currency",Annual,Billions,2105.859,2868.941,3670.115,4940.7,7261.811,9198.324,15506.694,27995.375,62154.767,197386.902
Argentina,"Revenue, General government, Percent of GDP",Annual,Units,35.366,34.867,34.428,33.508,33.684,33.805,33.55,33.871,32.473,31.924
Argentina,"Structural balance, General government, Domestic currency",Annual,Billions,-381.594,-578.803,-745.562,-695.931,-825.679,-1574.267,-1850.481,-3674.042,-9451.869,3378.394
Argentina,"Structural balance, General government, Percent",Annual,Units,-6.442,-6.918,-7.082,-4.653,-3.728,-5.291,-3.915,-4.517,-4.907,0.512
Argentina,"Expenditure, General government, Domestic currency",Annual,Billions,2463.163,3416.498,4383.641,5742.987,8220.032,11558.522,17509.344,31172.287,72417.362,197928.575
Argentina,"Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-357.304,-547.557,-713.525,-802.287,-958.221,-2360.199,-2002.651,-3176.912,-10262.595,-541.673
Argentina,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.001,-6.655,-6.693,-5.441,-4.445,-8.674,-4.333,-3.844,-5.362,-0.088
Argentina,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-263.06,-391.841,-450.755,-329.987,-87.646,-1697.957,-1167.519,-1430.872,-5386.237,10910.272
Argentina,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-4.418,-4.762,-4.228,-2.238,-0.407,-6.24,-2.526,-1.731,-2.814,1.765
Argentina,"Gross debt, General government, Domestic currency",Annual,Billions,3129.848,4365.876,6079.298,12569.407,19368.039,28248.09,37457.218,69811.045,297464.485,565579.401
Argentina,"Gross debt, General government, Percent of GDP",Annual,Units,52.563,53.06,57.028,85.246,89.84,103.816,81.043,84.463,155.411,91.473
Argentina,"Expenditure, General government, Percent of GDP",Annual,Units,41.366,41.522,41.121,38.949,38.129,42.479,37.883,37.715,37.835,32.012
Argentina,"Population, Number",Annual,Millions,43.132,43.59,44.045,44.495,44.939,45.377,45.809,46.235,46.697,47.164
Argentina,Unemployment rate,Annual,Units,6.533,8.467,8.35,9.2,9.825,11.55,8.75,6.825,6.125,8.15
Argentina,"Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,5954.511,8228.16,10660.228,14744.811,21558.444,27209.814,46219.084,82652.824,191404.997,618302.682
Argentina,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,642.464,556.774,643.861,524.431,446.762,385.218,486.04,632.318,645.511,604.382
Argentina,"Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,14895.316,12772.868,14618.327,11786.433,9941.59,8489.332,10610.191,13676.216,13823.346,12814.444
Argentina,"Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,138053.315,188760.956,242031.427,331385.005,479729.91,599642.029,1008957.601,1787674.449,4098855.728,13109590.24
Argentina,"Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,16727.437,16207.204,16492.068,15898.082,15425.982,13764.556,15058.483,15705.957,15299.934,14621.132
Argentina,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,28898.544,27999.783,28491.917,27465.74,26650.132,23779.831,26015.237,27133.821,26432.371,25259.664
Argentina,"Gross domestic product (GDP), Deflator, Index",Annual,Units,825.311,1164.673,1467.563,2084.434,3109.883,4356.421,6700.26,11382.143,26790.022,89661.936
Argentina,"Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,5954.511,8228.16,10660.228,14744.811,21558.444,27209.814,46219.084,82652.824,191404.997,618302.682
Argentina,"Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,721.487,706.478,726.39,707.377,693.224,624.591,689.81,726.162,714.464,689.593
Argentina,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,2.731,-2.08,2.818,-2.617,-2.001,-9.901,10.442,5.27,-1.611,-3.481
Argentina,"Gross national savings, Percent of GDP",Annual,Units,14.328,14.95,13.374,11.449,13.318,17.296,19.626,17.16,15.559,21.151
Argentina,"Gross capital formation, Percent of GDP",Annual,Units,17.071,17.663,18.213,16.614,14.1,16.598,17.875,17.802,18.805,20.57
Argentina,"All items, Consumer price index (CPI), Period average",Annual,Units,,168.27,211.473,283.959,436.015,619.207,918.961,1584.572,3699.8,12202.836
Argentina,"All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,,187.331,233.781,345.167,530.979,722.878,1091.123,2125.434,6618.763,15865.771
Argentina,"All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,,,24.796,47.646,53.832,36.141,50.942,94.793,211.408,139.709
Argentina,"All items, Consumer price index (CPI), Percent change, period average",Annual,Units,,,25.675,34.277,53.548,42.015,48.409,72.431,133.489,229.824
Argentina,"Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,5.948,8.315,10.293,13.527,20.384,26.887,38.783,61.499,139.722,456.715
Argentina,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,1001.097,989.586,1035.699,1090.043,1057.633,1011.999,1191.725,1343.968,1369.902,1353.804
Argentina,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,23210.096,22701.938,23514.667,24498.379,23535.013,22302.151,26015.237,29068.299,29335.855,28704.096
Argentina,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.89,0.845,0.837,0.828,0.759,0.727,0.767,0.78,0.743,0.696
Argentina,"Imports of goods, Volume, Percent change",Annual,Units,3.263,3.314,14.704,-6.811,-20.702,-10.172,29.709,10.534,-3.379,-18.677
Argentina,"Imports of goods and services, Volume, Percent change",Annual,Units,2.717,3.498,14.357,-6.102,-20.977,-10.326,29.658,11.605,-2.456,-17.406
Argentina,"Exports of goods, Volume, Percent change",Annual,Units,-1.636,6.677,-0.164,-0.653,12.363,-12.841,12.673,-2.168,-16.955,24.487
Argentina,"Exports of goods and services, Volume, Percent change",Annual,Units,-1.677,6.894,-0.246,-0.417,12.099,-12.796,12.578,-1.816,-14.38,20.14
"Armenia, Republic of","Current account balance, US Dollar",Annual,Billions,-0.281,-0.101,-0.145,-0.901,-0.961,-0.505,-0.483,0.065,-0.556,-1.065
"Armenia, Republic of","Current account balance, Percent of GDP",Annual,Units,-2.661,-0.957,-1.261,-7.228,-7.057,-3.998,-3.48,0.331,-2.31,-4.217
"Armenia, Republic of","Revenue, General government, Domestic currency",Annual,Billions,1084.076,1085.186,1181.989,1341.689,1565.489,1560.655,1683.831,2063.127,2359.405,2556.428
"Armenia, Republic of","Revenue, General government, Percent of GDP",Annual,Units,21.494,21.416,21.242,22.298,23.925,25.246,24.083,24.268,24.959,25.159
"Armenia, Republic of","Expenditure, General government, Domestic currency",Annual,Billions,1328.029,1370.592,1448.253,1447.083,1629.437,1894.647,2004.301,2242.59,2551.037,3039.326
"Armenia, Republic of","Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-243.953,-285.406,-266.264,-105.394,-63.948,-333.993,-320.47,-179.464,-191.632,-482.898
